CMPD_CHEMBLID	MOLWEIGHT	ALOGP	PSA	CANONICAL_SMILES	STANDARD_TYPE	STANDARD_VALUE	STANDARD_UNITS
CHEMBL3676004	422.39	3.29	75.42	C[C@H](NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cncc(F)c4)C(F)(F)F	IC50	1.7	nM
CHEMBL3892605	420.42	4.38	78.91	OC(=Nc1cnn2ccc(nc12)N3CCC[C@H]3c4cc(F)ccc4F)c5ccccn5	IC50	1.7	nM
CHEMBL3675955	412.47	2.63	95.65	CC(C)(C)NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)cnc4CO	IC50	1.8	nM
CHEMBL3898571	559.96	5.6	131.31	Nc1cccc(CN=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5)n1	IC50	2.06	nM
CHEMBL3671150	437.45	3.01	80.35	Cn1cc(CNC(=O)c2cnn3ccc(nc23)N4CCC[C@@H]4c5cc(F)ccc5F)cn1	IC50	2.1	nM
CHEMBL3675936	431.44	1.82	102.99	CC(CO)(CO)NC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)ccc4F	IC50	2.25	nM
CHEMBL3675932	429.45	0.79	123.22	OCC(O)CNC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)ccc4CO	IC50	2.4	nM
CHEMBL3676035	401.42	2.46	82.76	C[C@H](O)CNC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)ccc4F	IC50	2.4	nM
CHEMBL3675938	467.42	2.31	102.99	OC[C@@H](O)CNC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)ccc4C(F)(F)F	IC50	2.53	nM
CHEMBL3675957	356.36	1.2	109.64	NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)cnc4CO	IC50	2.55	nM
CHEMBL3671156	437.45	2.98	80.35	Fc1ccc(F)c(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NCCn5ccnc5)c4n3	IC50	2.8	nM
CHEMBL3676097	424.48	2.44	84.53	C[C@@H](NC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3C4=CC(=CN(C)C4=O)F)C5CC5	IC50	2.8	nM
CHEMBL3673439	568.68	4.46	101.82	COc1ccc(COc2ccc(Cn3c(N)nc4cc(ccc34)c5cnn(CCN6CCOCC6)c5)cc2OC)cc1	IC50	3	nM
CHEMBL2151322	397.41	2.61	113.77	CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](CO)c4ccc(F)cn4)nc23	IC50	3	nM
CHEMBL2113063	423.47	4.5	68.42	C[C@]1(O)C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	IC50	3	nM
CHEMBL3950400	515.94	5.21	121.08	OC(=NCc1cn[nH]c1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	3.05	nM
CHEMBL3671470	497.44	2.4	146.5	Nc1ncc2c(cn(c2n1)C34CC(C3)C4)C(=O)c5cncc(NC(=O)Cn6cc(nn6)C(F)(F)F)c5	IC50	3.21	nM
CHEMBL3897605	565.4	5.27	123.11	Cn1cc(CN=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5)nn1	IC50	3.22	nM
CHEMBL3676076	455.49	1.83	112.22	OCC(O)COc1ccc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CC5)c4n3	IC50	3.3	nM
CHEMBL3923369	468.44	5.78	89.6	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)c3cccc(OC(F)(F)F)c3)c4cnccc14	IC50	3.85	nM
CHEMBL3671421	493.96	3.25	137.91	COCC(C)(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c4cnc(N)nc14	IC50	3.88	nM
CHEMBL3666257	444.5	2.93	133.61	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ccc(n3)C4CC4)c2)c5cnc(N)nc15	IC50	3.92	nM
CHEMBL3659502	415.86	4.29	93.54	CC(C)Oc1cc(n[nH]1)n2cnc3cc(Cl)c(N[C@@H](C)c4ccc(F)cn4)nc23	IC50	4	nM
CHEMBL3676094	410.45	2.05	84.53	CN1C=C(F)C=C([C@H]2CCCN2c3ccn4ncc(C(=O)NCC5CC5)c4n3)C1=O	IC50	4.5	nM
CHEMBL3955007	438.51	3.52	99.14	Cc1ncc(F)cc1C2CCCN2c3ccn4ncc(C(=NC5CCC(O)CC5)O)c4n3	IC50	4.7	nM
CHEMBL3925946	387.35	2.37	99.83	OC(=O)C(=O)Nc1cnn2ccc(nc12)N3CCC[C@H]3c4cc(F)ccc4F	IC50	4.7	nM
CHEMBL3927785	528.37	5.32	112.63	C[C@@H](CO)N=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	4.73	nM
CHEMBL3673487	468.52	4.12	110.2	COc1ccc(COc2ccc(Cn3c(N)nc4cc(cnc34)c5cccnc5)cc2OC)cn1	IC50	5	nM
CHEMBL3676005	408.36	2.9	75.42	Fc1cncc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NCC(F)(F)F)c4n3	IC50	5	nM
CHEMBL3675952	439.49	3.13	80.99	COCCOc1cc(F)cc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CC5)c4n3	IC50	5.37	nM
CHEMBL3675952	439.49	3.13	80.99	COCCOc1cc(F)cc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CC5)c4n3	IC50	5.37	nM
CHEMBL3671432	484.52	2.42	164.7	CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3nc4ccccc4[nH]3)c2)c5cnc(N)nc15	IC50	5.56	nM
CHEMBL3930459	467.36	6.38	80.37	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3ccc(Cl)c(Cl)c3)c4cnccc14	IC50	5.68	nM
CHEMBL3676082	383.43	2.32	82.76	CC(C)NC(=O)c1cnn2ccc(nc12)N3C[C@@H](O)C[C@@H]3c4cccc(F)c4	IC50	5.8	nM
CHEMBL3671406	454.49	2.84	152.47	CC(C)(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(cn3)C#N)c2)c4cnc(N)nc14	IC50	5.9	nM
CHEMBL3922194	565.4	5.27	123.11	Cn1nncc1CN=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	5.96	nM
CHEMBL3673481	467.53	4.72	97.31	COc1ccc(COc2ccc(Cn3c(N)nc4cc(cnc34)c5ccccc5)cc2OC)cn1	IC50	6	nM
CHEMBL3929612	604.66	8.21	107.78	CCN=C1NC=C(S1)c2ccc(Oc3ccc(cn3)N=C(O)Nc4cc(cnc4c5ccc(C)c(C)c5)C(F)(F)F)cc2	IC50	6	nM
CHEMBL3960672	565.4	5.23	123.11	OC(=NCCn1cncn1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	6.1	nM
CHEMBL3978653	433.9	5.12	93.26	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3ccc(Cl)cn3)c4cnccc14	IC50	6.16	nM
CHEMBL3942627	545.94	5.41	118.18	OC(=NCc1cnccn1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	7.01	nM
CHEMBL3979634	526.36	5.34	101.63	OC(=NC1COC1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	7.22	nM
CHEMBL3914544	544.4	5.79	118.18	OC(=NCc1cccnn1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	7.35	nM
CHEMBL3675929	366.4	2.5	75.42	Fc1cncc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CC5)c4n3	IC50	7.4	nM
CHEMBL3675929	366.4	2.5	75.42	Fc1cncc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CC5)c4n3	IC50	7.4	nM
CHEMBL3676003	422.39	3.29	75.42	C[C@@H](NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cncc(F)c4)C(F)(F)F	IC50	8	nM
CHEMBL3676017	430.44	0.7	125.11	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NC[C@H](O)CO)c4n3	IC50	8	nM
CHEMBL176857	502.16	5.48	71.45	COc1ccccc1c2cc(\C=C\3/C(=O)Nc4ncc(Br)cc34)cc(Br)c2O	IC50	8	nM
CHEMBL3671468	516.58	2.73	149.93	CS(=O)(=O)c1cccc(CC(=O)Nc2cncc(c2)C(=O)c3cn(c4nc(N)ncc34)C56CC(C5)C6)c1	IC50	8.11	nM
CHEMBL3661485	429.48	3.35	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ccc(n3)C4CC4)c2)c5cncnc15	IC50	8.81	nM
CHEMBL3676105	450.48	3.15	113.33	CCc1cc(NC(=O)c2cnn3ccc(nc23)N4CCCC4c5cc(F)cnc5OC)[nH]n1	IC50	9	nM
CHEMBL3676015	513.57	3.26	122.98	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NCCCNC(=O)OC(C)(C)C)c4n3	IC50	9.4	nM
CHEMBL3931190	551.98	5.73	112.63	O[C@@H]1CC[C@@H](CC1)N=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	9.71	nM
CHEMBL3939378	450.45	3.68	88.02	CN1C=C(C=CC1=O)C(=Nc2cnc3ccc(nn23)N4CCC[C@H]4c5cc(F)ccc5F)O	IC50	10.2	nM
CHEMBL3904781	454.51	3.22	98.72	COc1ccc(F)cc1[C@H]2CCCN2c3ccn4ncc(N=C(O)N5CCC[C@H](O)C5)c4n3	IC50	10.2	nM
CHEMBL3925669	522.39	5.32	112.63	OC(=NCC1(O)CC1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	10.6	nM
CHEMBL3297748	459.99	4.79	69.21	CN1CCN(CC1)c2ccc(Nc3ncnc4ccc(NCc5cccc(Cl)c5)nc34)cc2	IC50	11	nM
CHEMBL3675975	380.43	2.89	75.42	Fc1cncc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CCC5)c4n3	IC50	11.7	nM
CHEMBL3916378	548.39	5.69	131.32	Cc1oc(CN=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccccn4)n(n2)c5ccccc5)nn1	IC50	11.7	nM
CHEMBL3596893	430.52	4.22	102.55	Cn1cc(cn1)c2cncc(n2)c3ccc(NC(=O)Nc4cc(nn4C)C(C)(C)C)cc3	IC50	12	nM
CHEMBL3671440	480.48	2.83	136.02	CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(F)c(F)c3)c2)c4cnc(N)nc14	IC50	12.1	nM
CHEMBL3950537	459.51	3.15	131.31	CC(C)(CO)n1cc(C(=O)c2cncc(c2)N=C(O)Cn3cc(nn3)C4CC4)c5cnccc15	IC50	12.4	nM
CHEMBL516142	443.91	4.24	98.83	CN(C)C(=O)C[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4	IC50	13	nM
CHEMBL3978675	497.89	4.42	112.63	OCCN=C(O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	13	nM
CHEMBL3916456	467.86	5.05	92.4	CN=C(O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	14.2	nM
CHEMBL3952450	470.45	5.06	98.19	CC(C)n1cc(C(=O)c2cncc(c2)N=C(O)Cn3nc(cc3C)C(F)(F)F)c4cnccc14	IC50	14.3	nM
CHEMBL3986329	534.91	5.61	118.43	OC(=NCc1ccon1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	15	nM
CHEMBL3676091	447.47	2.86	97.42	CN1C=C(F)C=C([C@H]2CCCN2c3ccn4ncc(C(=O)Nc5ccc(C)nc5)c4n3)C1=O	IC50	15.9	nM
CHEMBL3895981	513.36	4.9	118.42	NCCN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	15.9	nM
CHEMBL3938551	534.91	5.61	118.43	OC(=NCc1ocnc1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	16.4	nM
CHEMBL3927315	548.94	4.76	147.83	OC(=NCC1=CNNC1=N)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	18.6	nM
CHEMBL3982112	446.49	4.74	98.19	CC(C)n1cc(C(=O)c2cncc(c2)N=C(O)Cn3ccc(n3)C4CC4)c5cncc(F)c15	IC50	19.6	nM
CHEMBL3671410	499.45	3.69	119.23	C[C@@H](CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(OC(F)(F)F)cc3)c2)c4cncnc14	IC50	20.3	nM
CHEMBL3926595	444.54	5.16	98.19	CC(C)c1cc(C)n(CC(=Nc2cc(ccn2)C(=O)c3cn(C(C)C)c4ccncc34)O)n1	IC50	20.4	nM
CHEMBL3671422	477.5	2.74	137.91	COCC(C)(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(F)cn3)c2)c4cnc(N)nc14	IC50	21.2	nM
CHEMBL3975709	402.46	4.04	98.19	CC(C)n1cc(C(=O)c2cncc(c2)N=C(O)Cn3cc(C)cn3)c4cnccc14	IC50	21.4	nM
CHEMBL3895591	530.95	4.61	123.11	Cn1nncc1CN=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	21.4	nM
CHEMBL3914428	498.51	5.87	98.19	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3cnn(C(C)C)c3C(F)(F)F)c4cnccc14	IC50	22	nM
CHEMBL3954984	541.94	4.43	121.86	COC[C@H](CO)N=C(O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	23.7	nM
CHEMBL3894672	479.9	4.28	112.63	OCCN=C(O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ccccn3)n(n1)c4ccccc4	IC50	25.3	nM
CHEMBL3940402	554.96	5.12	104.43	OC(=NC1CCNCC1F)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	25.7	nM
CHEMBL3671381	429.48	3.81	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cn(cn3)C4CCC4)c2)c5cncnc15	IC50	25.8	nM
CHEMBL3671381	429.48	3.81	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cn(cn3)C4CCC4)c2)c5cncnc15	IC50	25.8	nM
CHEMBL3673464	527.59	3.99	122.24	COc1ccc(COc2ccc(Cn3cnc4cc(cnc34)c5noc(n5)C6CCNCC6)cc2OC)cn1	IC50	26	nM
CHEMBL3928947	519.96	5.05	112.63	OC[C@@H]1C[C@H](C1)N=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	26.3	nM
CHEMBL3951848	521.94	4.04	121.86	O[C@H]1COC[C@@H]1N=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	27.6	nM
CHEMBL3975993	493.93	4.66	112.63	CC(CO)N=C(O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ccccn3)n(n1)c4ccccc4	IC50	28.7	nM
CHEMBL3891529	558.92	5.03	104.43	OC(=NC1CNCC1(F)F)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	30.8	nM
CHEMBL3962544	539.4	5.43	118.42	N[C@@H]1C[C@@H](C1)N=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	31.5	nM
CHEMBL3676013	412.43	1.43	96.09	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)N5CC(O)C5)c4n3	IC50	32.7	nM
CHEMBL3678303	470.53	4.43	89.11	COc1ccc(cn1)C(C)Oc2ccc(Cn3cnc4cc(cnc34)c5cnn(C)c5)cc2OC	IC50	35	nM
CHEMBL3899956	528.37	5.32	112.63	C[C@@H](O)CN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ccc(F)cn3)n(n1)c4ccccc4	IC50	36.5	nM
CHEMBL3924761	444.54	5.16	98.19	CC(C)c1cc(C)n(CC(=Nc2cncc(c2)C(=O)c3cn(C(C)C)c4ccncc34)O)n1	IC50	39.5	nM
CHEMBL3903228	548.02	5.98	112.63	CC1(O)CCC(CC1)N=C(O)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	39.8	nM
CHEMBL3936480	523.95	4.29	121.86	COC[C@@H](CO)N=C(O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ccccn3)n(n1)c4ccccc4	IC50	41.1	nM
CHEMBL3893745	435.85	4.86	103.89	OC(=N)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ccccn3)n(n1)c4ccccc4	IC50	41.62	nM
CHEMBL3928301	431.88	5.03	103.89	Cc1cc(Cl)c(cc1c2ccccn2)C(=O)Nc3cc(nn3c4ccccc4)C(=N)O	IC50	42.96	nM
CHEMBL3676006	398.44	2.11	95.65	CC(C)(CO)NC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cncc(F)c4	IC50	44.4	nM
CHEMBL3921219	568.99	5.51	104.43	OC(=NCC1(F)CCCNC1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	45.1	nM
CHEMBL3676086	381.42	2.03	92.65	Nc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)N5CCC5)c4n3	IC50	49.3	nM
CHEMBL3661544	479.34	3.98	102.66	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3cncc(Br)c3)c2)c4cncnc14	IC50	51	nM
CHEMBL3666332	419.87	4.54	89.77	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cccc(Cl)c3)c2)c4cncnc14	IC50	53.9	nM
CHEMBL3666341	491.46	3.57	132.85	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3nc4nc(C)cc(C(F)F)n4n3)c2)c5cncnc15	IC50	56.3	nM
CHEMBL3678290	511.59	4.4	115.13	COc1ccc(cn1)C(Oc2ccc(Cn3c(N)nc4cc(cnc34)c5cnn(C)c5)cc2OC)C6CC6	IC50	58	nM
CHEMBL3959171	434.88	4.14	100.6	OCCn1cc(C(=O)c2ccnc(c2)N=C(O)Cc3ccc(Cl)cc3)c4cnccc14	IC50	59.4	nM
CHEMBL254478	381.49	4.59	90.7	Cc1ccc(Sc2cnc(Nc3ccccn3)s2)cc1NC(=O)CC#N	IC50	60	nM
CHEMBL2151320	338.35	2.55	97.2	C[C@H](Nc1ccc2ncn(c3cc(C)[nH]n3)c2n1)c4ncc(F)cn4	IC50	61	nM
CHEMBL3924188	554.96	5.12	104.43	OC(=NC[C@@H]1C[C@H](F)CN1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	61.9	nM
CHEMBL3661620	490.95	3.54	110.08	CC(C(=O)N(C)C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cc3)c2)c4cncnc14	IC50	63.7	nM
CHEMBL3661533	472.94	4.95	105.56	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3c[nH]c4ccc(Cl)cc34)c2)c5cncnc15	IC50	65.7	nM
CHEMBL3891370	527.39	5.16	104.43	CNCCN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	66.8	nM
CHEMBL2037214	616.64	5.64	112.73	OCCN1CCN(CC1)c2cc(cc(c2)C(F)(F)F)C(=O)Nc3cccc(Nc4ccc5\C(=C\c6ccc[nH]6)\C(=O)Nc5c4)c3	IC50	68	nM
CHEMBL3661480	439.48	3.47	107.07	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccn4ccnc4c3)c2)c5cncnc15	IC50	70.8	nM
CHEMBL3666251	492.56	2.81	149.93	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3cccc(c3)S(=O)(=O)C)c2)c4cnc(N)nc14	IC50	71	nM
CHEMBL3666251	492.56	2.81	149.93	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3cccc(c3)S(=O)(=O)C)c2)c4cnc(N)nc14	IC50	71	nM
CHEMBL3965472	505.94	4.81	112.63	O[C@@H]1C[C@@H](C1)N=C(O)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	75.8	nM
CHEMBL3938891	561.06	6.16	95.64	CN(C)[C@@H]1CC[C@H](CC1)N=C(O)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	76	nM
CHEMBL3919499	402.46	4.04	98.19	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cn3nccc3C)c4cnccc14	IC50	83.6	nM
CHEMBL2436978	421.55	5.13	50.95	CN1CCN(Cc2ccc(cc2)c3cnc4[nH]cc(c5ccc6[nH]ccc6c5)c4c3)CC1	IC50	85	nM
CHEMBL3673437	467.53	4.72	97.31	COc1ccc(COc2ccc(Cn3c(N)nc4cc(ccc34)c5cncnc5)cc2OC)cc1	IC50	86	nM
CHEMBL3673456	461.52	3.31	83.76	COc1ccc(COc2ccc(Cn3cnc4cc(cnc34)N5CCOCC5)cc2OC)cn1	IC50	90	nM
CHEMBL3962409	434.4	3.85	69.26	OC(=Nc1cnc2ccc(nn12)N3CCC[C@H]3c4cc(F)ccc4F)N5CC(F)(F)C5	IC50	92	nM
CHEMBL3911052	556.99	5.89	114.52	COc1cccnc1CN=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	95.8	nM
CHEMBL3895171	521.41	5.16	104.43	OC(=N[C@H]1CCNC1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	96.1	nM
CHEMBL3676026	400.41	1.34	104.88	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NCCO)c4n3	IC50	0.2	nM
CHEMBL3678283	524.5	4.95	102.24	COc1cc(Cn2c(N)nc3cc(cnc23)c4cnn(C)c4)ccc1OCc5ccc(OC(F)(F)F)cc5	IC50	0.2	nM
CHEMBL3678287	515.52	4.53	105.9	COc1cc(Cn2c(N)nc3cc(cnc23)c4cnn(C)c4)ccc1OCc5csc(n5)C(F)(F)F	IC50	0.2	nM
CHEMBL3678300	523.52	5.02	105.9	COc1cc(ccc1OCc2ccc(nc2)C(F)(F)F)C(C)n3c(N)nc4cc(cnc34)c5cnn(C)c5	IC50	0.4	nM
CHEMBL3673480	461.55	3.81	105.9	COc1cc(Cn2c(N)nc3cc(cnc23)c4cnn(C)c4)ccc1OCc5csc(C)n5	IC50	0.5	nM
CHEMBL3974941	582.55	7.03	122.71	Cc1ccn2ncc(c3ccc(Oc4ncc(cn4)N=C(O)Nc5cc(ccc5c6cccnc6)C(F)(F)F)cc3)c2n1	IC50	0.7	nM
CHEMBL3671469	496.45	3	133.61	Nc1ncc2c(cn(c2n1)C34CC(C3)C4)C(=O)c5cncc(NC(=O)Cn6ccc(n6)C(F)(F)F)c5	IC50	0.825	nM
CHEMBL3676038	427.46	2.99	82.76	O[C@H]1CC[C@@H](C1)NC(=O)c2cnn3ccc(nc23)N4CCC[C@@H]4c5cc(F)ccc5F	IC50	0.9	nM
CHEMBL3673436	469.55	4.66	89.35	COc1ccc(COc2ccc(Cn3c(N)nc4cc(ccc34)c5cnn(C)c5)cc2OC)cc1	IC50	1	nM
CHEMBL3977304	581.95	6.13	149.25	Cc1cn(nn1)c2ccc(cc2NC(=Nc3cnc(Oc4ccc(cc4)c5cc(Cl)cnc5N)nc3)O)C(F)(F)F	IC50	1	nM
CHEMBL3952347	634.93	7.45	136.36	Nc1ncc(cc1c2ccc(Oc3ncc(cn3)N=C(O)Nc4cc(ccc4n5cc(Cl)cn5)C(F)(F)F)cc2)C(F)(F)F	IC50	1	nM
CHEMBL3928224	587.52	5.85	136.87	COc1ccc2ncc(c3ccc(Oc4ncc(cn4)N=C(O)Nc5cc(ccc5n6cccn6)C(F)(F)F)cc3)n2n1	IC50	1	nM
CHEMBL3895805	568.52	6.95	134.09	OC(=Nc1cnc(Oc2ccc(cc2)c3cnc4n[nH]cc4c3)nc1)Nc5cc(ccc5c6cccnc6)C(F)(F)F	IC50	1	nM
CHEMBL3909331	561.5	6.79	131.43	Nc1ncc(F)cc1c2ccc(Oc3ncc(cn3)N=C(O)Nc4cc(ccc4c5cccnc5)C(F)(F)F)cc2	IC50	1	nM
CHEMBL3926988					IC50	1.141	nM
CHEMBL3676025	440.48	2.26	104.88	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)N[C@H]5CC[C@H](O)C5)c4n3	IC50	1.3	nM
CHEMBL1980995	466.54	4.35	69.45	CNC1CC2OC(C)(C1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	IC50	1.405	nM
CHEMBL3676004	422.39	3.29	75.42	C[C@H](NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cncc(F)c4)C(F)(F)F	IC50	1.7	nM
CHEMBL3673486	468.52	4.12	110.2	COc1ccc(COc2ccc(Cn3c(N)nc4cc(cnc34)c5ccncc5)cc2OC)cn1	IC50	2	nM
CHEMBL3964567	622.76	7.28	130.65	Cc1ccc(cc1C)n2nc(cc2NC(=Nc3cnc(Oc4ccc(cc4)c5cnc(s5)N6CCCC6=O)nc3)O)C(C)(C)C	IC50	2	nM
CHEMBL3676036	401.42	2.46	82.76	C[C@@H](O)CNC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)ccc4F	IC50	2.2	nM
CHEMBL3966169	551.37	5.26	133.97	OC(=NCc1cnn[nH]1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	2.53	nM
CHEMBL3675957	356.36	1.2	109.64	NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)cnc4CO	IC50	2.55	nM
CHEMBL3985346	556	5.77	131.31	Cc1ccc(CN=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5)c(N)n1	IC50	2.65	nM
CHEMBL3932808	547.95	6.09	121.08	Cc1n[nH]c(C)c1N=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	2.84	nM
CHEMBL3671443	495.46	4	99	CC1(COC1)n2cc(C(=O)c3cncc(NC(=O)Cc4ccc(cc4)C(F)(F)F)c3)c5cncnc25	IC50	2.92	nM
CHEMBL3969718	504.44	4.03	118.42	CC(C)(CO)n1cc(C(=O)c2cncc(c2)N=C(O)Cn3ccc(n3)C(F)(F)F)c4cncc(F)c14	IC50	2.92	nM
